,fate_ind,tree_ind,method,jaccard_dist,sum_of_min_symmetric_diff,precision,recall,fpr
807,22,353,mixed_100site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
808,22,684,ground_truth_times,0.0,0,1.0,1.0,0.0
809,22,684,mixed_25site,0.0,0,1.0,1.0,0.0
810,22,684,mixed_50site,0.0,0,1.0,1.0,0.0
811,22,684,mixed_100site,0.0,0,1.0,1.0,0.0
812,22,1015,ground_truth_times,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
813,22,1015,mixed_25site,0.6956521739130435,14,0.4666666666666667,0.4666666666666667,0.00012212994626282364
814,22,1015,mixed_50site,0.5714285714285714,11,0.6,0.6,9.159745969711773e-05
815,22,1015,mixed_100site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
816,22,1346,ground_truth_times,0.0,0,1.0,1.0,0.0
817,22,1346,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
818,22,1346,mixed_50site,0.0,0,1.0,1.0,0.0
819,22,1346,mixed_100site,0.0,0,1.0,1.0,0.0
820,22,1677,ground_truth_times,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
821,22,1677,mixed_25site,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
822,22,1677,mixed_50site,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
823,22,1677,mixed_100site,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
824,22,2008,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
825,22,2008,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
826,22,2008,mixed_50site,0.0,0,1.0,1.0,0.0
827,22,2008,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
828,22,2339,ground_truth_times,0.5,9,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
829,22,2339,mixed_25site,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
830,22,2339,mixed_50site,0.5,7,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
831,22,2339,mixed_100site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
832,22,2670,ground_truth_times,0.0,0,1.0,1.0,0.0
833,22,2670,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
834,22,2670,mixed_50site,0.0,0,1.0,1.0,0.0
835,22,2670,mixed_100site,0.0,0,1.0,1.0,0.0
836,22,3001,ground_truth_times,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
837,22,3001,mixed_25site,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
838,22,3001,mixed_50site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
839,22,3001,mixed_100site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
840,23,23,ground_truth_times,0.0,0,1.0,1.0,0.0
841,23,23,mixed_25site,0.23529411764705888,8,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
842,23,23,mixed_50site,0.0,0,1.0,1.0,0.0
843,23,23,mixed_100site,0.0,0,1.0,1.0,0.0
844,23,354,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
845,23,354,mixed_25site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
846,23,354,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
847,23,354,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
848,23,685,ground_truth_times,0.0,0,1.0,1.0,0.0
849,23,685,mixed_25site,0.0,0,1.0,1.0,0.0
850,23,685,mixed_50site,0.0,0,1.0,1.0,0.0
851,23,685,mixed_100site,0.0,0,1.0,1.0,0.0
852,23,1016,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
853,23,1016,mixed_25site,0.23529411764705888,5,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
854,23,1016,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
855,23,1016,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
856,23,1347,ground_truth_times,0.0,0,1.0,1.0,0.0
857,23,1347,mixed_25site,0.0,0,1.0,1.0,0.0
858,23,1347,mixed_50site,0.0,0,1.0,1.0,0.0
859,23,1347,mixed_100site,0.0,0,1.0,1.0,0.0
860,23,1678,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
861,23,1678,mixed_25site,0.5714285714285714,12,0.6,0.6,9.159745969711773e-05
862,23,1678,mixed_50site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
863,23,1678,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
864,23,2009,ground_truth_times,0.125,5,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
865,23,2009,mixed_25site,0.23529411764705888,2,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
866,23,2009,mixed_50site,0.125,5,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
867,23,2009,mixed_100site,0.0,0,1.0,1.0,0.0
868,23,2340,ground_truth_times,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
869,23,2340,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
870,23,2340,mixed_50site,0.23529411764705888,5,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
871,23,2340,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
872,23,2671,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
873,23,2671,mixed_25site,0.125,5,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
874,23,2671,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
875,23,2671,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
876,23,3002,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
877,23,3002,mixed_25site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
878,23,3002,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
879,23,3002,mixed_100site,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
880,24,24,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
881,24,24,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
882,24,24,mixed_50site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
883,24,24,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
884,24,355,ground_truth_times,0.42105263157894735,10,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
885,24,355,mixed_25site,0.5714285714285714,12,0.6,0.6,9.159745969711773e-05
886,24,355,mixed_50site,0.5,13,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
887,24,355,mixed_100site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
888,24,686,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
889,24,686,mixed_25site,0.0,0,1.0,1.0,0.0
890,24,686,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
891,24,686,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
892,24,1017,ground_truth_times,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
893,24,1017,mixed_25site,0.5714285714285714,13,0.6,0.6,9.159745969711773e-05
894,24,1017,mixed_50site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
895,24,1017,mixed_100site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
896,24,1348,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
897,24,1348,mixed_25site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
898,24,1348,mixed_50site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
899,24,1348,mixed_100site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
900,24,1679,ground_truth_times,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
901,24,1679,mixed_25site,0.5,7,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
902,24,1679,mixed_50site,0.5,10,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
903,24,1679,mixed_100site,0.5,7,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
904,24,2010,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
905,24,2010,mixed_25site,0.0,0,1.0,1.0,0.0
906,24,2010,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
907,24,2010,mixed_100site,0.0,0,1.0,1.0,0.0
908,24,2341,ground_truth_times,0.5,12,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
909,24,2341,mixed_25site,0.5714285714285714,11,0.6,0.6,9.159745969711773e-05
910,24,2341,mixed_50site,0.5714285714285714,12,0.6,0.6,9.159745969711773e-05
911,24,2341,mixed_100site,0.5714285714285714,11,0.6,0.6,9.159745969711773e-05
912,24,2672,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
913,24,2672,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
914,24,2672,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
915,24,2672,mixed_100site,0.23529411764705888,2,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
916,24,3003,ground_truth_times,0.42105263157894735,10,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
917,24,3003,mixed_25site,0.5,9,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
918,24,3003,mixed_50site,0.5714285714285714,15,0.6,0.6,9.159745969711773e-05
919,24,3003,mixed_100site,0.42105263157894735,10,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
920,25,25,ground_truth_times,0.0,0,1.0,1.0,0.0
921,25,25,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
922,25,25,mixed_50site,0.0,0,1.0,1.0,0.0
923,25,25,mixed_100site,0.0,0,1.0,1.0,0.0
924,25,356,ground_truth_times,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
925,25,356,mixed_25site,0.5714285714285714,11,0.6,0.6,9.159745969711773e-05
926,25,356,mixed_50site,0.5,10,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
927,25,356,mixed_100site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
928,25,687,ground_truth_times,0.0,0,1.0,1.0,0.0
929,25,687,mixed_25site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
930,25,687,mixed_50site,0.0,0,1.0,1.0,0.0
931,25,687,mixed_100site,0.0,0,1.0,1.0,0.0
932,25,1018,ground_truth_times,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
933,25,1018,mixed_25site,0.5,6,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
934,25,1018,mixed_50site,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
935,25,1018,mixed_100site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
936,25,1349,ground_truth_times,0.0,0,1.0,1.0,0.0
937,25,1349,mixed_25site,0.0,0,1.0,1.0,0.0
938,25,1349,mixed_50site,0.0,0,1.0,1.0,0.0
939,25,1349,mixed_100site,0.0,0,1.0,1.0,0.0
940,25,1680,ground_truth_times,0.5,7,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
941,25,1680,mixed_25site,0.5,7,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
942,25,1680,mixed_50site,0.6363636363636364,10,0.5333333333333333,0.5333333333333333,0.00010686370297997069
943,25,1680,mixed_100site,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
944,25,2011,ground_truth_times,0.0,0,1.0,1.0,0.0
945,25,2011,mixed_25site,0.0,0,1.0,1.0,0.0
946,25,2011,mixed_50site,0.0,0,1.0,1.0,0.0
947,25,2011,mixed_100site,0.0,0,1.0,1.0,0.0
948,25,2342,ground_truth_times,0.5,10,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
949,25,2342,mixed_25site,0.5,10,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
950,25,2342,mixed_50site,0.5,10,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
951,25,2342,mixed_100site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
952,25,2673,ground_truth_times,0.0,0,1.0,1.0,0.0
953,25,2673,mixed_25site,0.0,0,1.0,1.0,0.0
954,25,2673,mixed_50site,0.0,0,1.0,1.0,0.0
955,25,2673,mixed_100site,0.0,0,1.0,1.0,0.0
956,25,3004,ground_truth_times,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
957,25,3004,mixed_25site,0.5,7,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
958,25,3004,mixed_50site,0.5,10,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
959,25,3004,mixed_100site,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
960,26,26,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
961,26,26,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
962,26,26,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
963,26,26,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
964,26,357,ground_truth_times,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
965,26,357,mixed_25site,0.5,12,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
966,26,357,mixed_50site,0.42105263157894735,10,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
967,26,357,mixed_100site,0.5,12,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
968,26,688,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
969,26,688,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
970,26,688,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
971,26,688,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
972,26,1019,ground_truth_times,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
973,26,1019,mixed_25site,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
974,26,1019,mixed_50site,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
975,26,1019,mixed_100site,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
976,26,1350,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
977,26,1350,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
978,26,1350,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
979,26,1350,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
980,26,1681,ground_truth_times,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
981,26,1681,mixed_25site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
982,26,1681,mixed_50site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
983,26,1681,mixed_100site,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
984,26,2012,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
985,26,2012,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
986,26,2012,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
987,26,2012,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
988,26,2343,ground_truth_times,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
989,26,2343,mixed_25site,0.5,9,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
990,26,2343,mixed_50site,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
991,26,2343,mixed_100site,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
992,26,2674,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
993,26,2674,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
994,26,2674,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
995,26,2674,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
996,26,3005,ground_truth_times,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
997,26,3005,mixed_25site,0.42105263157894735,8,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
998,26,3005,mixed_50site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
999,26,3005,mixed_100site,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
1000,27,27,ground_truth_times,0.0,0,1.0,1.0,0.0
1001,27,27,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1002,27,27,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1003,27,27,mixed_100site,0.0,0,1.0,1.0,0.0
1004,27,358,ground_truth_times,0.6956521739130435,12,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1005,27,358,mixed_25site,0.8,16,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1006,27,358,mixed_50site,0.8,16,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1007,27,358,mixed_100site,0.6956521739130435,12,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1008,27,689,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1009,27,689,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
1010,27,689,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1011,27,689,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1012,27,1020,ground_truth_times,0.8,19,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1013,27,1020,mixed_25site,0.8461538461538461,25,0.26666666666666666,0.26666666666666666,0.0001679286761113825
1014,27,1020,mixed_50site,0.8,19,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1015,27,1020,mixed_100site,0.8,19,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1016,27,1351,ground_truth_times,0.0,0,1.0,1.0,0.0
1017,27,1351,mixed_25site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
1018,27,1351,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
1019,27,1351,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
1020,27,1682,ground_truth_times,0.75,17,0.4,0.4,0.0001373961895456766
1021,27,1682,mixed_25site,0.75,15,0.4,0.4,0.0001373961895456766
1022,27,1682,mixed_50site,0.75,21,0.4,0.4,0.0001373961895456766
1023,27,1682,mixed_100site,0.8,22,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1024,27,2013,ground_truth_times,0.0,0,1.0,1.0,0.0
1025,27,2013,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1026,27,2013,mixed_50site,0.0,0,1.0,1.0,0.0
1027,27,2013,mixed_100site,0.0,0,1.0,1.0,0.0
1028,27,2344,ground_truth_times,0.6956521739130435,11,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1029,27,2344,mixed_25site,0.6363636363636364,11,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1030,27,2344,mixed_50site,0.6363636363636364,10,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1031,27,2344,mixed_100site,0.6956521739130435,11,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1032,27,2675,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
1033,27,2675,mixed_25site,0.33333333333333337,3,0.8,0.8,4.5798729848558865e-05
1034,27,2675,mixed_50site,0.23529411764705888,2,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
1035,27,2675,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
1036,27,3006,ground_truth_times,0.75,16,0.4,0.4,0.0001373961895456766
1037,27,3006,mixed_25site,0.8,17,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1038,27,3006,mixed_50site,0.75,16,0.4,0.4,0.0001373961895456766
1039,27,3006,mixed_100site,0.8,17,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1040,28,28,ground_truth_times,0.0,0,1.0,1.0,0.0
1041,28,28,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1042,28,28,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1043,28,28,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1044,28,359,ground_truth_times,0.75,17,0.4,0.4,0.0001373961895456766
1045,28,359,mixed_25site,0.75,14,0.4,0.4,0.0001373961895456766
1046,28,359,mixed_50site,0.75,14,0.4,0.4,0.0001373961895456766
1047,28,359,mixed_100site,0.75,14,0.4,0.4,0.0001373961895456766
1048,28,690,ground_truth_times,0.0,0,1.0,1.0,0.0
1049,28,690,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1050,28,690,mixed_50site,0.0,0,1.0,1.0,0.0
1051,28,690,mixed_100site,0.0,0,1.0,1.0,0.0
1052,28,1021,ground_truth_times,0.6363636363636364,13,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1053,28,1021,mixed_25site,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1054,28,1021,mixed_50site,0.6363636363636364,10,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1055,28,1021,mixed_100site,0.6363636363636364,13,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1056,28,1352,ground_truth_times,0.0,0,1.0,1.0,0.0
1057,28,1352,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1058,28,1352,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1059,28,1352,mixed_100site,0.0,0,1.0,1.0,0.0
1060,28,1683,ground_truth_times,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1061,28,1683,mixed_25site,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1062,28,1683,mixed_50site,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1063,28,1683,mixed_100site,0.6363636363636364,13,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1064,28,2014,ground_truth_times,0.0,0,1.0,1.0,0.0
1065,28,2014,mixed_25site,0.23529411764705888,2,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
1066,28,2014,mixed_50site,0.0,0,1.0,1.0,0.0
1067,28,2014,mixed_100site,0.0,0,1.0,1.0,0.0
1068,28,2345,ground_truth_times,0.6363636363636364,16,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1069,28,2345,mixed_25site,0.75,20,0.4,0.4,0.0001373961895456766
1070,28,2345,mixed_50site,0.6363636363636364,16,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1071,28,2345,mixed_100site,0.6956521739130435,17,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1072,28,2676,ground_truth_times,0.0,0,1.0,1.0,0.0
1073,28,2676,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1074,28,2676,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1075,28,2676,mixed_100site,0.0,0,1.0,1.0,0.0
1076,28,3007,ground_truth_times,0.6363636363636364,10,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1077,28,3007,mixed_25site,0.6956521739130435,14,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1078,28,3007,mixed_50site,0.6363636363636364,10,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1079,28,3007,mixed_100site,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1080,29,29,ground_truth_times,0.0,0,1.0,1.0,0.0
1081,29,29,mixed_25site,0.0,0,1.0,1.0,0.0
1082,29,29,mixed_50site,0.0,0,1.0,1.0,0.0
1083,29,29,mixed_100site,0.0,0,1.0,1.0,0.0
1084,29,360,ground_truth_times,0.6956521739130435,16,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1085,29,360,mixed_25site,0.8461538461538461,24,0.26666666666666666,0.26666666666666666,0.0001679286761113825
1086,29,360,mixed_50site,0.6956521739130435,19,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1087,29,360,mixed_100site,0.8461538461538461,25,0.26666666666666666,0.26666666666666666,0.0001679286761113825
1088,29,691,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1089,29,691,mixed_25site,0.42105263157894735,9,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
1090,29,691,mixed_50site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1091,29,691,mixed_100site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
1092,29,1022,ground_truth_times,0.5,9,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
1093,29,1022,mixed_25site,0.75,21,0.4,0.4,0.0001373961895456766
1094,29,1022,mixed_50site,0.6956521739130435,14,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1095,29,1022,mixed_100site,0.6956521739130435,18,0.4666666666666667,0.4666666666666667,0.00012212994626282364
1096,29,1353,ground_truth_times,0.0,0,1.0,1.0,0.0
1097,29,1353,mixed_25site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
1098,29,1353,mixed_50site,0.0,0,1.0,1.0,0.0
1099,29,1353,mixed_100site,0.0,0,1.0,1.0,0.0
1100,29,1684,ground_truth_times,0.75,17,0.4,0.4,0.0001373961895456766
1101,29,1684,mixed_25site,0.8,23,0.3333333333333333,0.3333333333333333,0.00015266243282852955
1102,29,1684,mixed_50site,0.75,19,0.4,0.4,0.0001373961895456766
1103,29,1684,mixed_100site,0.75,18,0.4,0.4,0.0001373961895456766
1104,29,2015,ground_truth_times,0.0,0,1.0,1.0,0.0
1105,29,2015,mixed_25site,0.0,0,1.0,1.0,0.0
1106,29,2015,mixed_50site,0.0,0,1.0,1.0,0.0
1107,29,2015,mixed_100site,0.0,0,1.0,1.0,0.0
1108,29,2346,ground_truth_times,0.5714285714285714,9,0.6,0.6,9.159745969711773e-05
1109,29,2346,mixed_25site,0.6363636363636364,16,0.5333333333333333,0.5333333333333333,0.00010686370297997069
1110,29,2346,mixed_50site,0.5714285714285714,13,0.6,0.6,9.159745969711773e-05
